,id_funcionario,mes,pct_acum_mes_div_peso,pct_acum_acumulado_div_peso,pct_acum_fim_exer_div_peso,pct_ating_mes,pct_pts_mes,pct_acum_mes,pct_ating_acum,pct_pts_acumulado,pct_acum_acumulado,pct_ating_fim_exer,pct_pts_fim_exer,pct_acum_fim_exer
100176,2081.0,7.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
100430,5532.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
100489,6405.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
100596,6491.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
100676,6610.0,7.0,0.15,0.15,0.25,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
100679,1690.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
100682,4662.0,7.0,0.3,0.3,0.5,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
100902,7464.0,7.0,0.25,0.25,0.15,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
100972,683.0,7.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
101157,6622.0,7.0,0.2,0.0,0.2,100.0,100.0,20.0,0.0,0.0,0.0,100.0,100.0,20.0
101381,1995.0,7.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
101411,4011.0,7.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
101492,2145.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
101569,3117.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
101677,5664.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
101686,405.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
101881,5077.0,7.0,0.34285714285714286,0.34285714285714286,0.5714285714285714,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
101916,3508.0,7.0,0.15,0.15,0.15,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
101988,6673.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
102229,2683.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
102309,2074.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
102526,4568.0,7.0,0.1875,0.1875,0.1875,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
102594,6786.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
102607,3358.0,7.0,0.0,0.5,0.5,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
102778,2596.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
102855,4988.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
102927,7162.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
103168,2909.0,7.0,0.12,0.12,0.15,90.0,80.0,12.0,90.0,80.0,12.0,100.0,100.0,15.0
103175,1965.0,7.0,0.0,0.12,0.12,0.0,0.0,0.0,80.0,60.0,12.0,80.0,60.0,12.0
103198,7535.0,7.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
103215,6428.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
103278,4470.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
103391,6154.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
103445,1425.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
103524,7193.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
103554,4346.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
103655,7489.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
103700,1709.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
103775,1196.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
104015,2792.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
104040,5609.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
104067,7498.0,7.0,0.12,0.0,0.12,80.0,60.0,12.0,0.0,0.0,0.0,80.0,60.0,12.0
104119,7304.0,7.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
104146,2881.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
104157,3605.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
104343,5855.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
104390,2426.0,7.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
104558,3497.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
104701,259.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
104873,848.0,7.0,0.3,0.3,0.5,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
105086,7484.0,7.0,0.25,0.25,0.2,100.0,100.0,20.0,100.0,100.0,20.0,90.0,80.0,16.0
105164,6407.0,7.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
105225,6873.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
105274,142.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
105280,5989.0,7.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
105565,927.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
105606,426.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
105904,4137.0,7.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
105946,5186.0,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
105995,2835.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
106483,3550.0,7.0,0.2,0.2,0.12,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
106509,6855.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
106523,1188.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
106619,3800.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
106635,159.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
106691,2989.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
106810,1162.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
106818,6133.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
106880,3614.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
106893,3328.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
107055,120.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
107182,493.0,7.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
107310,3313.0,7.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
107380,4650.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
107432,2807.0,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
107496,1768.0,7.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
107602,4515.0,7.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
107711,1952.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
107801,3213.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
107825,13.0,7.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
108055,5661.0,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
108122,2796.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
108265,3662.0,7.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
108388,4945.0,7.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
108438,6196.0,7.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
108479,2850.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
108557,4563.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
108598,6238.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
108723,6009.0,7.0,0.15,0.0,0.15,90.0,80.0,12.0,0.0,0.0,0.0,90.0,80.0,12.0
108794,3205.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
108968,4529.0,7.0,0.09,0.09,0.15,80.0,60.0,9.0,80.0,60.0,9.0,100.0,100.0,15.0
109105,5110.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
109355,5097.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
109360,419.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
109386,1161.0,7.0,0.12,0.12,0.2,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
109424,4385.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
109436,1648.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
109505,5167.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
109577,2423.0,7.0,0.3125,0.3125,0.3125,100.0,100.0,25.0,100.0,100.0,25.0,100.0,100.0,25.0
109601,5613.0,7.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
109604,5649.0,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
109689,3173.0,7.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
109763,5966.0,7.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
109811,5998.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
109840,4187.0,7.0,0.15,0.15,0.25,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
109858,3765.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
109874,4448.0,7.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
109914,1191.0,7.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110001,4292.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110090,2884.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110100,874.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110145,5147.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110205,870.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
110240,378.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
110288,4549.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110313,929.0,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110322,6011.0,7.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
110385,7225.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110459,4440.0,7.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110485,4200.0,7.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110515,5203.0,7.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
110531,219.0,7.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
110568,333.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110592,6434.0,7.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
110605,5030.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
110743,5015.0,7.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
111041,4495.0,7.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
111051,2475.0,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
111280,4466.0,7.0,0.3,0.3,0.5,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
111343,204.0,7.0,0.0,0.0,0.18461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
111352,2883.0,7.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
111388,7409.0,7.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
111403,1309.0,7.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
111463,1593.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
111965,1805.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
112002,824.0,8.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
112394,6827.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
112655,750.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
112979,1513.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
113045,627.0,8.0,0.2,0.2,0.25,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
113193,1502.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
113268,6829.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
113880,719.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
114033,5434.0,8.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
114073,6992.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
114901,7311.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
114927,1509.0,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
114983,4812.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
115096,2673.0,8.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
115251,1674.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
115419,6324.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
115444,3651.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
115702,317.0,8.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
115868,4561.0,8.0,0.3,0.5,0.5,80.0,60.0,12.0,100.0,100.0,20.0,100.0,100.0,20.0
116075,7286.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
116227,2281.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
116293,6408.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
116335,5912.0,8.0,0.15,0.15,0.15,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
116406,1801.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
116602,2492.0,8.0,0.15,0.15,0.25,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
116669,1551.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
116831,6477.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
117209,1053.0,8.0,0.25,0.25,0.15,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
117482,985.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
117646,4360.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117696,7218.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
117854,2114.0,8.0,0.16,0.16,0.2,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
117971,1150.0,8.0,0.15,0.15,0.2,80.0,60.0,12.0,80.0,60.0,12.0,90.0,80.0,16.0
118377,6535.0,8.0,0.12,0.12,0.12,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
118721,7493.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
118762,403.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
118783,7623.0,8.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
119049,95.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
119064,863.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
119118,1304.0,8.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
119194,703.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
119410,1566.0,8.0,0.25,0.25,0.15,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
119803,6000.0,8.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
119860,4862.0,8.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
119876,3425.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
119985,3593.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
120183,7302.0,8.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
120216,2878.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
120245,411.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
120535,1030.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
120548,2011.0,8.0,0.2,0.2,0.2,90.0,80.0,16.0,90.0,80.0,16.0,90.0,80.0,16.0
120617,718.0,8.0,0.0,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
120666,1037.0,8.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
120703,273.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
120778,335.0,8.0,0.12,0.12,0.16,80.0,60.0,12.0,80.0,60.0,12.0,90.0,80.0,16.0
120823,5549.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
121034,4659.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
121225,2654.0,8.0,0.2,0.2,0.16,100.0,100.0,20.0,100.0,100.0,20.0,90.0,80.0,16.0
121328,748.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
121377,2440.0,8.0,0.15,0.0,0.15,80.0,60.0,12.0,0.0,0.0,0.0,80.0,60.0,12.0
121551,5331.0,8.0,0.1875,0.1875,0.1875,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
121615,7221.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
121676,6153.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
121779,2509.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
122012,5467.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
122167,5384.0,8.0,0.0,0.25,0.25,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
122450,6113.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
122549,2872.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
122621,173.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
122707,2106.0,8.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
122777,2081.0,8.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
123063,5532.0,8.0,0.15,0.15,0.25,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
123102,6405.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
123179,6491.0,8.0,0.12,0.12,0.12,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
123249,6610.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
123252,1690.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
123255,4662.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
123463,7464.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123528,683.0,8.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
123703,6622.0,8.0,0.12,0.12,0.2,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
123892,1995.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
123927,4011.0,8.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
124008,2145.0,8.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
124075,3117.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
124187,5664.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
124201,405.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
124407,5077.0,8.0,0.34285714285714286,0.34285714285714286,0.5714285714285714,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
124437,3508.0,8.0,0.15,0.15,0.15,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
124519,6673.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
